,path,name,id,size,bounding box
1067,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001068.JPEG,['n02002724'],[128],"['375', '500']","[[45, 42, 160, 195]]"
1068,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001069.JPEG,['n02086079'],[154],"['500', '333']","[[81, 41, 146, 185]]"
1069,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001070.JPEG,['n02100236'],[210],"['366', '500']","[[0, 11, 222, 223]]"
1070,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001071.JPEG,['n03085013'],[508],"['403', '500']","[[0, 159, 222, 223]]"
1071,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001072.JPEG,['n02837789'],[445],"['335', '500']","[[0, 3, 222, 223]]"
1072,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001073.JPEG,['n02018795'],[138],"['500', '483']","[[63, 65, 164, 148]]"
1073,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001074.JPEG,['n02106382'],[233],"['640', '480']","[[29, 34, 145, 141]]"
1074,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001075.JPEG,['n02489166'],[376],"['462', '500']","[[21, 20, 198, 203]]"
1075,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001076.JPEG,['n03937543'],[720],"['375', '500']","[[72, 157, 145, 223]]"
1076,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001077.JPEG,['n02910353'],[464],"['500', '375']","[[38, 5, 141, 124]]"
1077,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001078.JPEG,['n07836838'],[960],"['500', '375']","[[53, 98, 223, 219]]"
1078,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001079.JPEG,"['n15075141', 'n15075141', 'n15075141', 'n15075141', 'n15075141', 'n15075141']","[999, 999, 999, 999, 999, 999]","['472', '500']","[[161, 163, 185, 182], [94, 165, 113, 185], [120, 165, 135, 183], [69, 160, 90, 180], [114, 20, 121, 28], [140, 133, 158, 148]]"
1079,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001080.JPEG,"['n02877765', 'n02877765']","[455, 455]","['500', '375']","[[159, 154, 200, 205], [59, 173, 99, 219]]"
1080,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001081.JPEG,['n03602883'],[613],"['500', '332']","[[18, 20, 174, 213]]"
1081,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001082.JPEG,['n02233338'],[314],"['500', '375']","[[43, 7, 179, 223]]"
1082,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001083.JPEG,['n13037406'],[993],"['500', '375']","[[25, 42, 133, 195]]"
1083,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001084.JPEG,['n01580077'],[17],"['500', '400']","[[80, 24, 173, 223]]"
1084,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001085.JPEG,['n04069434'],[759],"['500', '334']","[[86, 53, 156, 138]]"
1085,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001086.JPEG,"['n04371774', 'n04371774']","[843, 843]","['500', '375']","[[123, 3, 167, 166], [51, 5, 95, 148]]"
1086,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001087.JPEG,['n03938244'],[721],"['500', '500']","[[0, 0, 223, 223]]"
1087,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001088.JPEG,['n02326432'],[331],"['400', '266']","[[38, 86, 178, 206]]"
1088,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001089.JPEG,['n03085013'],[508],"['500', '375']","[[0, 1, 223, 178]]"
1089,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001090.JPEG,['n02804610'],[432],"['165', '220']","[[69, 7, 199, 222]]"
1090,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001091.JPEG,['n04141975'],[778],"['375', '500']","[[34, 24, 170, 223]]"
1091,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001092.JPEG,['n02484975'],[370],"['350', '500']","[[40, 102, 129, 217]]"
1092,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001093.JPEG,"['n02930766', 'n02930766', 'n02930766']","[468, 468, 468]","['500', '500']","[[157, 55, 223, 111], [0, 4, 159, 223], [16, 48, 128, 143]]"
1093,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001094.JPEG,['n03000134'],[489],"['416', '500']","[[15, 11, 210, 176]]"
1094,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001095.JPEG,['n02488702'],[375],"['400', '400']","[[0, 0, 213, 221]]"
1095,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001096.JPEG,['n02113023'],[263],"['500', '375']","[[91, 8, 162, 207]]"
1096,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001097.JPEG,['n02088632'],[164],"['375', '500']","[[0, 50, 126, 211]]"
1097,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001098.JPEG,['n02783161'],[418],"['500', '356']","[[16, 184, 201, 209]]"
1098,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001099.JPEG,['n02490219'],[377],"['600', '450']","[[37, 5, 187, 223]]"
1099,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001100.JPEG,['n04505470'],[878],"['500', '375']","[[0, 1, 219, 219]]"
1100,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001101.JPEG,['n02123394'],[283],"['650', '488']","[[22, 11, 200, 201]]"
1101,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001102.JPEG,['n04357314'],[838],"['500', '375']","[[21, 0, 116, 146]]"
1102,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001103.JPEG,['n02825657'],[442],"['382', '500']","[[102, 27, 153, 72]]"
1103,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001104.JPEG,['n02493509'],[380],"['500', '333']","[[64, 71, 182, 193]]"
1104,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001105.JPEG,"['n03720891', 'n03720891', 'n03720891', 'n03720891', 'n03720891', 'n03720891']","[641, 641, 641, 641, 641, 641]","['640', '480']","[[99, 110, 223, 210], [0, 77, 108, 223], [138, 50, 223, 124], [0, 35, 81, 95], [78, 34, 140, 115], [77, 34, 180, 157]]"
1105,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001106.JPEG,"['n03673027', 'n03673027']","[628, 628]","['500', '345']","[[50, 27, 223, 194], [56, 153, 80, 191]]"
1106,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001107.JPEG,"['n03492542', 'n03492542']","[592, 592]","['500', '375']","[[31, 21, 157, 148], [48, 133, 119, 201]]"
1107,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001108.JPEG,['n01739381'],[59],"['500', '375']","[[0, 21, 154, 137]]"
1108,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001109.JPEG,"['n02105056', 'n02105056', 'n02105056', 'n02105056', 'n02105056']","[224, 224, 224, 224, 224]","['500', '375']","[[131, 23, 223, 108], [63, 62, 165, 126], [40, 118, 127, 217], [114, 104, 223, 166], [159, 163, 223, 222]]"
1109,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001110.JPEG,['n03481172'],[587],"['333', '500']","[[72, 53, 171, 198]]"
1110,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001111.JPEG,['n03947888'],[724],"['500', '374']","[[12, 91, 79, 184]]"
1111,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001112.JPEG,['n02099601'],[207],"['500', '375']","[[42, 40, 162, 223]]"
1112,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001113.JPEG,['n02105505'],[228],"['500', '333']","[[42, 45, 141, 184]]"
1113,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001114.JPEG,"['n01514859', 'n01514859']","[8, 8]","['500', '500']","[[85, 64, 211, 214], [3, 45, 144, 195]]"
1114,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001115.JPEG,['n07871810'],[962],"['500', '375']","[[0, 11, 219, 190]]"
1115,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001116.JPEG,"['n03445924', 'n03445924']","[575, 575]","['500', '335']","[[118, 79, 189, 162], [46, 83, 91, 147]]"
1116,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001117.JPEG,['n12267677'],[988],"['500', '336']","[[92, 43, 128, 138]]"
1117,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001118.JPEG,"['n04536866', 'n04536866', 'n04536866']","[889, 889, 889]","['500', '398']","[[116, 75, 132, 128], [137, 81, 216, 136], [5, 64, 76, 117]]"
1118,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001119.JPEG,"['n03314780', 'n03314780', 'n03314780', 'n03314780']","[551, 551, 551, 551]","['380', '253']","[[97, 102, 176, 180], [20, 23, 86, 144], [18, 22, 86, 145], [114, 23, 196, 105]]"
1119,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001120.JPEG,"['n12768682', 'n12768682']","[990, 990]","['500', '375']","[[113, 60, 200, 155], [40, 62, 99, 145]]"
1120,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001121.JPEG,['n02028035'],[141],"['500', '404']","[[25, 40, 138, 146]]"
1121,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001122.JPEG,['n01980166'],[120],"['500', '375']","[[82, 74, 165, 127]]"
1122,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001123.JPEG,['n02099601'],[207],"['496', '500']","[[69, 8, 163, 210]]"
1123,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001124.JPEG,"['n01981276', 'n01981276', 'n01981276', 'n01981276']","[121, 121, 121, 121]","['337', '500']","[[33, 116, 146, 176], [93, 120, 164, 168], [51, 68, 135, 115], [74, 120, 111, 134]]"
1124,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001125.JPEG,"['n07730033', 'n07730033']","[946, 946]","['500', '500']","[[39, 15, 175, 145], [142, 137, 220, 215]]"
1125,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001126.JPEG,['n02909870'],[463],"['500', '334']","[[49, 21, 161, 189]]"
1126,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001127.JPEG,['n04179913'],[786],"['500', '375']","[[20, 0, 211, 223]]"
1127,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001128.JPEG,['n02089973'],[167],"['625', '469']","[[32, 145, 79, 211]]"
1128,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001129.JPEG,['n02111277'],[256],"['375', '500']","[[0, 17, 203, 222]]"
1129,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001130.JPEG,['n12057211'],[986],"['500', '375']","[[28, 32, 198, 204]]"
1130,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001131.JPEG,['n01632458'],[28],"['500', '375']","[[35, 44, 208, 187]]"
1131,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001132.JPEG,['n02123394'],[283],"['500', '375']","[[63, 8, 173, 173]]"
1132,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001133.JPEG,['n04350905'],[834],"['422', '500']","[[91, 36, 185, 181]]"
1133,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001134.JPEG,['n03937543'],[720],"['500', '375']","[[84, 52, 220, 185]]"
1134,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001135.JPEG,['n02730930'],[411],"['448', '500']","[[32, 0, 200, 207]]"
1135,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001136.JPEG,"['n01795545', 'n01795545']","[80, 80]","['500', '373']","[[93, 40, 150, 157], [68, 50, 119, 149]]"
1136,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001137.JPEG,['n02091244'],[173],"['500', '375']","[[92, 48, 201, 223]]"
1137,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001138.JPEG,['n01632777'],[29],"['640', '480']","[[9, 41, 196, 203]]"
1138,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001139.JPEG,['n03584829'],[606],"['400', '400']","[[17, 16, 198, 191]]"
1139,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001140.JPEG,['n03709823'],[636],"['481', '500']","[[2, 2, 222, 223]]"
1140,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001141.JPEG,['n02086646'],[156],"['375', '500']","[[57, 29, 221, 189]]"
1141,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001142.JPEG,['n01824575'],[91],"['500', '439']","[[81, 47, 170, 200]]"
1142,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001143.JPEG,"['n03977966', 'n03977966', 'n03977966']","[734, 734, 734]","['500', '375']","[[15, 22, 207, 206], [126, 28, 223, 137], [126, 26, 222, 139]]"
1143,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001144.JPEG,"['n03417042', 'n03417042']","[569, 569]","['500', '334']","[[48, 28, 197, 205], [0, 105, 38, 148]]"
1144,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001145.JPEG,"['n02892201', 'n02892201']","[458, 458]","['500', '375']","[[71, 60, 162, 169], [0, 0, 43, 111]]"
1145,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001146.JPEG,['n01806143'],[84],"['375', '500']","[[0, 27, 215, 166]]"
1146,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001147.JPEG,['n02105855'],[230],"['500', '375']","[[130, 19, 217, 223]]"
1147,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001148.JPEG,['n02115913'],[274],"['500', '375']","[[25, 43, 153, 223]]"
1148,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001149.JPEG,['n03902125'],[707],"['375', '500']","[[42, 11, 170, 223]]"
1149,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001150.JPEG,['n01774384'],[75],"['500', '332']","[[81, 72, 133, 169]]"
1150,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001151.JPEG,['n07880968'],[965],"['375', '500']","[[157, 74, 207, 197]]"
1151,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001152.JPEG,['n02112137'],[260],"['500', '375']","[[46, 1, 223, 223]]"
1152,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001153.JPEG,"['n09428293', 'n09428293']","[978, 978]","['500', '375']","[[0, 93, 184, 145], [1, 146, 223, 223]]"
1153,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001154.JPEG,"['n04116512', 'n04116512', 'n04116512', 'n04116512', 'n04116512', 'n04116512', 'n04116512', 'n04116512', 'n04116512', 'n04116512', 'n04116512', 'n04116512', 'n04116512', 'n04116512']","[767, 767, 767, 767, 767, 767, 767, 767, 767, 767, 767, 767, 767, 767]","['500', '375']","[[70, 42, 87, 74], [90, 165, 120, 197], [140, 48, 147, 67], [196, 86, 202, 105], [135, 160, 175, 197], [133, 75, 142, 97], [101, 76, 109, 96], [15, 61, 40, 106], [80, 118, 87, 142], [55, 121, 67, 146], [110, 75, 119, 99], [72, 118, 80, 141], [25, 156, 65, 211], [142, 74, 154, 100]]"
1154,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001155.JPEG,['n02486410'],[372],"['800', '600']","[[105, 107, 132, 162]]"
1155,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001156.JPEG,['n03930630'],[717],"['500', '335']","[[37, 68, 189, 160]]"
1156,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001157.JPEG,"['n04090263', 'n04090263', 'n04090263', 'n04090263', 'n04090263', 'n04090263', 'n04090263', 'n04090263']","[764, 764, 764, 764, 764, 764, 764, 764]","['275', '500']","[[8, 5, 222, 51], [8, 107, 222, 131], [0, 187, 222, 215], [6, 54, 222, 82], [83, 132, 154, 157], [4, 74, 222, 104], [39, 144, 85, 163], [5, 154, 222, 171]]"
1157,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001158.JPEG,['n01843383'],[96],"['500', '375']","[[116, 35, 173, 219]]"
1158,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001159.JPEG,"['n07802026', 'n07802026', 'n07802026', 'n07802026']","[958, 958, 958, 958]","['375', '500']","[[80, 124, 222, 223], [100, 68, 189, 123], [4, 56, 98, 150], [25, 57, 90, 129]]"
1159,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001160.JPEG,['n04429376'],[857],"['500', '375']","[[179, 194, 188, 208]]"
1160,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001161.JPEG,['n02317335'],[327],"['500', '344']","[[30, 11, 190, 213]]"
1161,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001162.JPEG,['n02027492'],[140],"['500', '375']","[[0, 59, 220, 189]]"
1162,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001163.JPEG,['n01818515'],[88],"['500', '500']","[[0, 0, 223, 223]]"
1163,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001164.JPEG,['n02086646'],[156],"['444', '500']","[[0, 14, 179, 211]]"
1164,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001165.JPEG,"['n02018207', 'n02018207']","[137, 137]","['500', '500']","[[183, 120, 222, 147], [72, 94, 159, 121]]"
1165,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001166.JPEG,['n04371430'],[842],"['500', '373']","[[72, 117, 108, 150]]"
1166,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001167.JPEG,['n03347037'],[556],"['360', '306']","[[16, 27, 207, 207]]"
1167,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001168.JPEG,['n03014705'],[492],"['500', '398']","[[24, 47, 201, 193]]"
1168,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001169.JPEG,['n04125021'],[771],"['500', '375']","[[0, 0, 223, 223]]"
1169,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001170.JPEG,['n03764736'],[653],"['357', '500']","[[47, 24, 197, 211]]"
1170,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001171.JPEG,"['n02981792', 'n02981792']","[484, 484]","['335', '500']","[[82, 79, 144, 137], [4, 124, 47, 133]]"
1171,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001172.JPEG,['n02114367'],[269],"['450', '338']","[[54, 11, 148, 214]]"
1172,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001173.JPEG,['n04192698'],[787],"['284', '426']","[[25, 10, 199, 214]]"
1173,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001174.JPEG,['n04330267'],[827],"['496', '500']","[[104, 61, 183, 215]]"
1174,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001175.JPEG,['n03729826'],[644],"['500', '491']","[[0, 84, 136, 125]]"
1175,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001176.JPEG,['n02607072'],[393],"['500', '496']","[[105, 52, 188, 130]]"
1176,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001177.JPEG,['n02504458'],[386],"['400', '300']","[[0, 33, 222, 201]]"
1177,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001178.JPEG,"['n03769881', 'n03769881', 'n03769881', 'n03769881', 'n03769881', 'n03769881']","[654, 654, 654, 654, 654, 654]","['500', '375']","[[36, 44, 178, 164], [0, 40, 32, 131], [150, 62, 186, 102], [185, 69, 223, 103], [29, 63, 43, 117], [133, 59, 153, 91]]"
1178,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001179.JPEG,"['n02018207', 'n02018207']","[137, 137]","['500', '375']","[[85, 73, 145, 146], [0, 56, 34, 165]]"
1179,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001180.JPEG,"['n03929855', 'n03929855']","[715, 715]","['500', '375']","[[53, 12, 186, 193], [14, 31, 77, 154]]"
1180,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001181.JPEG,['n04591157'],[906],"['800', '450']","[[29, 21, 137, 223]]"
1181,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001182.JPEG,"['n03947888', 'n03947888']","[724, 724]","['409', '500']","[[11, 10, 209, 211], [23, 17, 208, 211]]"
1182,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001183.JPEG,['n04317175'],[823],"['500', '375']","[[15, 94, 71, 203]]"
1183,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001184.JPEG,['n03125729'],[516],"['375', '500']","[[40, 0, 222, 222]]"
1184,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001185.JPEG,['n01749939'],[64],"['500', '375']","[[0, 41, 223, 223]]"
1185,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001186.JPEG,"['n04399382', 'n04399382', 'n04399382', 'n04399382', 'n04399382', 'n04399382', 'n04399382', 'n04399382']","[850, 850, 850, 850, 850, 850, 850, 850]","['375', '500']","[[13, 38, 104, 144], [92, 42, 183, 159], [54, 146, 118, 223], [102, 146, 176, 223], [108, 0, 160, 64], [40, 0, 120, 26], [1, 0, 48, 70], [129, 65, 178, 122]]"
1186,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001187.JPEG,['n02276258'],[321],"['500', '382']","[[48, 43, 142, 158]]"
1187,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00001188.JPEG,['n03598930'],[611],"['362', '500']","[[0, 0, 222, 223]]"
